Document Name,Link,Current Status,ID #,Version,Facility/Project Name,County,Document Date,Document Types,Page count,Linked
GW1-2022-08017_Well Construction - GW1_20220830,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2484217&dbid=0&repo=WaterResources,,GW1-2022-08017,,,Swain,8/30/2022,Well Construction - GW1,1,
GW1-2022-06783_Well Construction - GW1_20220713,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2429179&dbid=0&repo=WaterResources,,GW1-2022-06783,,,Stanly,7/13/2022,Well Construction - GW1,1,
GW1-2022-07601_Well Construction - GW1_20220817,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2469338&dbid=0&repo=WaterResources,,GW1-2022-07601,,,Alamance,8/17/2022,Well Construction - GW1,1,
GW1-2022-06614_Well Construction - GW1_20220711,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2418815&dbid=0&repo=WaterResources,,GW1-2022-06614,,,Forsyth,7/11/2022,Well Construction - GW1,1,
GW1-2022-03718_Well Construction - GW1_20220330,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2271879&dbid=0&repo=WaterResources,,GW1-2022-03718,,,Lincoln,3/30/2022,Well Construction - GW1,1,
GW1-2022-10801_Well Construction - GW1_20221209,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2617649&dbid=0&repo=WaterResources,,GW1-2022-10801,,,Swain,12/9/2022,Well Construction - GW1,1,
GW1-2022-00224_Well Construction - GW1_20221216,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2645098&dbid=0&repo=WaterResources,,GW1-2022-00224,,,Catawba,12/16/2022,Well Construction - GW1,1,
GW1-2022-06921_Well Construction - GW1_20220603,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2436799&dbid=0&repo=WaterResources,,GW1-2022-06921,,,Graham,6/3/2022,Well Construction - GW1,1,
GW1-2022-03391_Well Construction - GW1_20220315,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2251403&dbid=0&repo=WaterResources,,GW1-2022-03391,,,Davie,3/15/2022,Well Construction - GW1,1,
GW1-2022-03072_Well Construction - GW1_20220307,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2234152&dbid=0&repo=WaterResources,,GW1-2022-03072,,,Cherokee,3/7/2022,Well Construction - GW1,1,
GW1-2022-03033_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2232063&dbid=0&repo=WaterResources,,GW1-2022-03033,,,Durham,2/28/2022,Well Construction - GW1,1,
GW1-2022-07453_Well Construction - GW1_20220810,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2461407&dbid=0&repo=WaterResources,,GW1-2022-07453,,,Gaston,8/10/2022,Well Construction - GW1,1,
GW1-2022-00883_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2169314&dbid=0&repo=WaterResources,,GW1-2022-00883,,,Jackson,1/7/2022,Well Construction - GW1,1,
GW1-2022-09090_Well Construction - GW1_20220926,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2517108&dbid=0&repo=WaterResources,,GW1-2022-09090,,,Rockingham,9/26/2022,Well Construction - GW1,1,
GW1-2022-06608_Well Construction - GW1_20220711,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2418809&dbid=0&repo=WaterResources,,GW1-2022-06608,,,Caldwell,7/11/2022,Well Construction - GW1,1,
GW1-2022-10089_Well Construction - GW1_20221104,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2571263&dbid=0&repo=WaterResources,,GW1-2022-10089,,,Alamance,11/4/2022,Well Construction - GW1,1,
GW1-2022-00305_Well Construction - GW1_20221222,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2648703&dbid=0&repo=WaterResources,,GW1-2022-00305,,,Robeson,12/22/2022,Well Construction - GW1,1,
GW1-2022-10463_Well Construction - GW1_20221118,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2597071&dbid=0&repo=WaterResources,,GW1-2022-10463,,,Swain,11/18/2022,Well Construction - GW1,1,
GW1-2022-06786_Well Construction - GW1_20220713,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2429182&dbid=0&repo=WaterResources,,GW1-2022-06786,,,Union,7/13/2022,Well Construction - GW1,1,
GW1-2022-05250_Well Construction - GW1_20220531,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2358686&dbid=0&repo=WaterResources,,GW1-2022-05250,,,Cumberland,5/31/2022,Well Construction - GW1,1,
GW1-2022-05208_Well Construction - GW1_20220531,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2358583&dbid=0&repo=WaterResources,,GW1-2022-05208,,,Wake,5/31/2022,Well Construction - GW1,1,
GW1-2022-04060_Well Construction - GW1_20220425,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2307944&dbid=0&repo=WaterResources,,GW1-2022-04060,,,Union,4/25/2022,Well Construction - GW1,1,
GW1-2022-04738_Well Construction - GW1_20220510,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2336785&dbid=0&repo=WaterResources,,GW1-2022-04738,,,Guilford,5/10/2022,Well Construction - GW1,1,
GW1-2022-01307_Well Construction - GW1_20220201,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2185956&dbid=0&repo=WaterResources,,GW1-2022-01307,,,Union,2/1/2022,Well Construction - GW1,4,
GW1-2022-08305_Well Construction - GW1_20220517,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492146&dbid=0&repo=WaterResources,,GW1-2022-08305,,,Johnston,5/17/2022,Well Construction - GW1,1,
GW1-2022-00849_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2168468&dbid=0&repo=WaterResources,,GW1-2022-00849,,,Alleghany,1/7/2022,Well Construction - GW1,1,
GW1-2022-03493_Well Construction - GW1_20220322,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2257630&dbid=0&repo=WaterResources,,GW1-2022-03493,,,Granville,3/22/2022,Well Construction - GW1,1,
GW1-2022-07963_Well Construction - GW1_20220823,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2479266&dbid=0&repo=WaterResources,,GW1-2022-07963,,,Yancey,8/23/2022,Well Construction - GW1,1,
GW1-2022-04964_Well Construction - GW1_20220527,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2349319&dbid=0&repo=WaterResources,,GW1-2022-04964,,,Wilson,5/27/2022,Well Construction - GW1,2,
GW1-2022-03958_Well Construction - GW1_20220422,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2296027&dbid=0&repo=WaterResources,,GW1-2022-03958,,,Clay,4/22/2022,Well Construction - GW1,1,
GW1-2022-05948_Well Construction - GW1_20220627,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2392485&dbid=0&repo=WaterResources,,GW1-2022-05948,,,Alamance,6/27/2022,Well Construction - GW1,1,
GW1-2022-01841_Well Construction - GW1_20220216,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2217790&dbid=0&repo=WaterResources,,GW1-2022-01841,,,Catawba,2/16/2022,Well Construction - GW1,1,
GW1-2022-04683_Well Construction - GW1_20220512,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2334045&dbid=0&repo=WaterResources,,GW1-2022-04683,,,Rockingham,5/12/2022,Well Construction - GW1,1,
GW1-2022-09866_Well Construction - GW1_20221028,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2558356&dbid=0&repo=WaterResources,,GW1-2022-09866,,,Lincoln,10/28/2022,Well Construction - GW1,1,
GW1-2022-01062_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2172139&dbid=0&repo=WaterResources,,GW1-2022-01062,,,Buncombe,1/7/2022,Well Construction - GW1,1,
GW1-2022-08405_Well Construction - GW1_20220829,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492262&dbid=0&repo=WaterResources,,GW1-2022-08405,,,Rowan,8/29/2022,Well Construction - GW1,1,
GW1-2022-04339_Well Construction - GW1_20220411,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2319125&dbid=0&repo=WaterResources,,GW1-2022-04339,,,Anson,4/11/2022,Well Construction - GW1,1,
GW1-2022-07118_Well Construction - GW1_20220729,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2449235&dbid=0&repo=WaterResources,,GW1-2022-07118,,,Buncombe,7/29/2022,Well Construction - GW1,1,
GW1-2022-07556_Well Construction - GW1_20220815,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2468582&dbid=0&repo=WaterResources,,GW1-2022-07556,,,Stokes,8/15/2022,Well Construction - GW1,1,
GW1-2022-03211_Well Construction - GW1_20220308,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2242063&dbid=0&repo=WaterResources,,GW1-2022-03211,,,Rutherford,3/8/2022,Well Construction - GW1,1,
GW1-2022-03865_Well Construction - GW1_20220406,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2287056&dbid=0&repo=WaterResources,,GW1-2022-03865,,,Gaston,4/6/2022,Well Construction - GW1,1,
GW1-2022-04337_Well Construction - GW1_20220411,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2319123&dbid=0&repo=WaterResources,,GW1-2022-04337,,,Anson,4/11/2022,Well Construction - GW1,1,
GW1-2022-09739_Well Construction - GW1_20221027,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2555720&dbid=0&repo=WaterResources,,GW1-2022-09739,,,Mitchell,10/27/2022,Well Construction - GW1,2,
GW1-2022-08270_Well Construction - GW1_20220826,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492110&dbid=0&repo=WaterResources,,GW1-2022-08270,,,Pamlico,8/26/2022,Well Construction - GW1,1,
GW1-2022-03102_Well Construction - GW1_20220307,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2234235&dbid=0&repo=WaterResources,,GW1-2022-03102,,,Iredell,3/7/2022,Well Construction - GW1,1,
GW1-2022-09943_Well Construction - GW1_20221031,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2564968&dbid=0&repo=WaterResources,,GW1-2022-09943,,,Rockingham,10/31/2022,Well Construction - GW1,1,
GW1-2022-00979_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2170510&dbid=0&repo=WaterResources,,GW1-2022-00979,,,Haywood,1/7/2022,Well Construction - GW1,1,
GW1-2022-01151_Well Construction - GW1_20220103,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2175554&dbid=0&repo=WaterResources,,GW1-2022-01151,,,Iredell,1/3/2022,Well Construction - GW1,1,
GW1-2022-04829_Well Construction - GW1_20220525,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2341113&dbid=0&repo=WaterResources,,GW1-2022-04829,,,Person,5/25/2022,Well Construction - GW1,4,
GW1-2022-06146_Well Construction - GW1_20220623,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2407376&dbid=0&repo=WaterResources,,GW1-2022-06146,,,Rockingham,6/23/2022,Well Construction - GW1,1,
GW1-2022-09829_Well Construction - GW1_20221028,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2557586&dbid=0&repo=WaterResources,,GW1-2022-09829,,,Haywood,10/28/2022,Well Construction - GW1,2,
GW1-2022-01689_Well Construction - GW1_20220217,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2207919&dbid=0&repo=WaterResources,,GW1-2022-01689,,,New Hanover,2/17/2022,Well Construction - GW1,1,
GW1-2022-03753_Well Construction - GW1_20220404,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2277048&dbid=0&repo=WaterResources,,GW1-2022-03753,,,Mitchell,4/4/2022,Well Construction - GW1,1,
GW1-2022-04669_Well Construction - GW1_20220512,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2332816&dbid=0&repo=WaterResources,,GW1-2022-04669,,,Stokes,5/12/2022,Well Construction - GW1,1,
GW1-2022-01461_Well Construction - GW1_20220120,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2192580&dbid=0&repo=WaterResources,,GW1-2022-01461,,,Granville,1/20/2022,Well Construction - GW1,1,
GW1-2022-07686_Well Construction - GW1_20220818,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2469426&dbid=0&repo=WaterResources,,GW1-2022-07686,,,Durham,8/18/2022,Well Construction - GW1,1,
GW1-2022-06861_Well Construction - GW1_20220801,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2433181&dbid=0&repo=WaterResources,,GW1-2022-06861,,,Iredell,8/1/2022,Well Construction - GW1,4,
GW1-2022-09370_Well Construction - GW1_20221010,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2530095&dbid=0&repo=WaterResources,,GW1-2022-09370,,,Rowan,10/10/2022,Well Construction - GW1,1,
GW1-2022-05631_Well Construction - GW1_20220610,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2371813&dbid=0&repo=WaterResources,,GW1-2022-05631,,,Mecklenburg,6/10/2022,Well Construction - GW1,1,
GW1-2022-01370_Well Construction - GW1_20220124,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2188592&dbid=0&repo=WaterResources,,GW1-2022-01370,,,Stokes,1/24/2022,Well Construction - GW1,1,
GW1-2022-09322_Well Construction - GW1_20221007,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2529696&dbid=0&repo=WaterResources,,GW1-2022-09322,,,Swain,10/7/2022,Well Construction - GW1,1,
GW1-2022-08116_Well Construction - GW1_20220906,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2490560&dbid=0&repo=WaterResources,,GW1-2022-08116,,,Gaston,9/6/2022,Well Construction - GW1,4,
GW1-2022-05443_Well Construction - GW1_20220607,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2367910&dbid=0&repo=WaterResources,,GW1-2022-05443,,,Cleveland,6/7/2022,Well Construction - GW1,1,
GW1-2022-00873_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2169299&dbid=0&repo=WaterResources,,GW1-2022-00873,,,Iredell,1/7/2022,Well Construction - GW1,1,
GW1-2022-06642_Well Construction - GW1_20220721,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2419693&dbid=0&repo=WaterResources,,GW1-2022-06642,,,Gaston,7/21/2022,Well Construction - GW1,4,
GW1-2022-09339_Well Construction - GW1_20221007,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2529868&dbid=0&repo=WaterResources,,GW1-2022-09339,,,Person,10/7/2022,Well Construction - GW1,1,
GW1-2022-00124_Well Construction - GW1_20221219,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2639097&dbid=0&repo=WaterResources,,GW1-2022-00124,,,Mecklenburg,12/19/2022,Well Construction - GW1,1,
GW1-2022-06428_Well Construction - GW1_20220511,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2412771&dbid=0&repo=WaterResources,,GW1-2022-06428,,,Alamance,5/11/2022,Well Construction - GW1,1,
GW1-2022-01100_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2172541&dbid=0&repo=WaterResources,,GW1-2022-01100,,,Madison,1/7/2022,Well Construction - GW1,1,
GW1-2022-01497_Well Construction - GW1_20220120,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2195456&dbid=0&repo=WaterResources,,GW1-2022-01497,,,Iredell,1/20/2022,Well Construction - GW1,1,
GW1-2022-10828_Well Construction - GW1_20221209,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2617791&dbid=0&repo=WaterResources,,GW1-2022-10828,,,Gaston,12/9/2022,Well Construction - GW1,1,
GW1-2022-03978_Well Construction - GW1_20220412,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2296627&dbid=0&repo=WaterResources,,GW1-2022-03978,,,Buncombe,4/12/2022,Well Construction - GW1,1,
GW1-2022-09978_Well Construction - GW1_20221104,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2565535&dbid=0&repo=WaterResources,,GW1-2022-09978,,,Orange,11/4/2022,Well Construction - GW1,1,
GW1-2022-05282_Well Construction - GW1_20220526,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2359140&dbid=0&repo=WaterResources,,GW1-2022-05282,,,Henderson,5/26/2022,Well Construction - GW1,1,
GW1-2022-03721_Well Construction - GW1_20220330,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2271883&dbid=0&repo=WaterResources,,GW1-2022-03721,,,Mecklenburg,3/30/2022,Well Construction - GW1,1,
GW1-2022-08250_Well Construction - GW1_20220516,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492089&dbid=0&repo=WaterResources,,GW1-2022-08250,,,Currituck,5/16/2022,Well Construction - GW1,1,
GW1-2022-01243_Well Construction - GW1_20220125,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2177886&dbid=0&repo=WaterResources,,GW1-2022-01243,,,Camden,1/25/2022,Well Construction - GW1,4,
GW1-2022-03861_Well Construction - GW1_20220331,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2286963&dbid=0&repo=WaterResources,,GW1-2022-03861,,,Yadkin,3/31/2022,Well Construction - GW1,1,
GW1-2022-09902_Well Construction - GW1_20221104,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2558869&dbid=0&repo=WaterResources,,GW1-2022-09902,,,Craven,11/4/2022,Well Construction - GW1,4,
GW1-2022-03047_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2232077&dbid=0&repo=WaterResources,,GW1-2022-03047,,,Yadkin,2/28/2022,Well Construction - GW1,1,
GW1-2022-03616_Well Construction - GW1_20220331,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2263010&dbid=0&repo=WaterResources,,GW1-2022-03616,,,Wake,3/31/2022,Well Construction - GW1,4,
GW1-2022-07838_Well Construction - GW1_20220822,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2473213&dbid=0&repo=WaterResources,,GW1-2022-07838,,,Johnston,8/22/2022,Well Construction - GW1,1,
GW1-2022-02864_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2228842&dbid=0&repo=WaterResources,,GW1-2022-02864,,,Caswell,2/28/2022,Well Construction - GW1,1,
GW1-2022-09855_Well Construction - GW1_20221028,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2557880&dbid=0&repo=WaterResources,,GW1-2022-09855,,,Iredell,10/28/2022,Well Construction - GW1,1,
GW1-2022-02849_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2228822&dbid=0&repo=WaterResources,,GW1-2022-02849,,,Buncombe,2/28/2022,Well Construction - GW1,1,
GW1-2022-07242_Well Construction - GW1_20220805,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2451862&dbid=0&repo=WaterResources,,GW1-2022-07242,,,Pitt,8/5/2022,Well Construction - GW1,1,
GW1-2022-10155_Well Construction - GW1_20221110,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2578793&dbid=0&repo=WaterResources,,GW1-2022-10155,,,Cleveland,11/10/2022,Well Construction - GW1,1,
GW1-2022-01708_Well Construction - GW1_20220131,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2208266&dbid=0&repo=WaterResources,,GW1-2022-01708,,,Cumberland,1/31/2022,Well Construction - GW1,1,
GW1-2022-06364_Well Construction - GW1_20220705,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2409927&dbid=0&repo=WaterResources,,GW1-2022-06364,,,Wilkes,7/5/2022,Well Construction - GW1,1,
GW1-2022-10448_Well Construction - GW1_20221116,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2591710&dbid=0&repo=WaterResources,,GW1-2022-10448,,,Yadkin,11/16/2022,Well Construction - GW1,1,
GW1-2022-03329_Well Construction - GW1_20220314,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2246814&dbid=0&repo=WaterResources,,GW1-2022-03329,,,Rutherford,3/14/2022,Well Construction - GW1,1,
GW1-2022-03590_Well Construction - GW1_20220328,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2261336&dbid=0&repo=WaterResources,,GW1-2022-03590,,,Pitt,3/28/2022,Well Construction - GW1,1,
GW1-2022-08749_Well Construction - GW1_20220825,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492785&dbid=0&repo=WaterResources,,GW1-2022-08749,,,Pender,8/25/2022,Well Construction - GW1,1,
GW1-2022-06682_Well Construction - GW1_20220725,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2422375&dbid=0&repo=WaterResources,,GW1-2022-06682,,,Yadkin,7/25/2022,Well Construction - GW1,4,
GW1-2022-08256_Well Construction - GW1_20220516,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492096&dbid=0&repo=WaterResources,,GW1-2022-08256,,,Currituck,5/16/2022,Well Construction - GW1,1,
GW1-2022-06147_Well Construction - GW1_20220623,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2407377&dbid=0&repo=WaterResources,,GW1-2022-06147,,,Rockingham,6/23/2022,Well Construction - GW1,1,
GW1-2022-02894_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2228976&dbid=0&repo=WaterResources,,GW1-2022-02894,,,Gaston,2/28/2022,Well Construction - GW1,1,
GW1-2022-09214_Well Construction - GW1_20220930,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2522840&dbid=0&repo=WaterResources,,GW1-2022-09214,,,Watauga,9/30/2022,Well Construction - GW1,2,
